            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2460354.500000000, A.D. 2024-Feb-14 00:00:00.0000,  2.201144555533184E+07, -6.307207591221985E+07, -7.173270779306795E+06,
2460355.500000000, A.D. 2024-Feb-15 00:00:00.0000,  2.510388104251356E+07, -6.136940847792749E+07, -7.317776094731182E+06,
2460356.500000000, A.D. 2024-Feb-16 00:00:00.0000,  2.811250383223717E+07, -5.946196774515720E+07, -7.437859507995725E+06,
2460357.500000000, A.D. 2024-Feb-17 00:00:00.0000,  3.102505903955183E+07, -5.735144567808841E+07, -7.532535231710646E+06,
2460358.500000000, A.D. 2024-Feb-18 00:00:00.0000,  3.382889507823692E+07, -5.504006573607139E+07, -7.600824526074927E+06,
2460359.500000000, A.D. 2024-Feb-19 00:00:00.0000,  3.651094317390360E+07, -5.253065126790329E+07, -7.641759408984311E+06,
2460360.500000000, A.D. 2024-Feb-20 00:00:00.0000,  3.905770091548395E+07, -4.982670371485229E+07, -7.654387538136669E+06,
2460361.500000000, A.D. 2024-Feb-21 00:00:00.0000,  4.145522130389969E+07, -4.693249153379215E+07, -7.637778473416859E+06,
2460362.500000000, A.D. 2024-Feb-22 00:00:00.0000,  4.368910912460112E+07, -4.385315073601475E+07, -7.591031560297672E+06,
2460363.500000000, A.D. 2024-Feb-23 00:00:00.0000,  4.574452690966611E+07, -4.059479786259484E+07, -7.513285709155636E+06,
2460364.500000000, A.D. 2024-Feb-24 00:00:00.0000,  4.760621327125717E+07, -3.716465605788708E+07, -7.403731379722280E+06,
2460365.500000000, A.D. 2024-Feb-25 00:00:00.0000,  4.925851698369505E+07, -3.357119462531754E+07, -7.261625111837858E+06,
2460366.500000000, A.D. 2024-Feb-26 00:00:00.0000,  5.068545086171194E+07, -2.982428201143254E+07, -7.086306969347373E+06,
2460367.500000000, A.D. 2024-Feb-27 00:00:00.0000,  5.187077021203014E+07, -2.593535151253022E+07, -6.877221277645785E+06,
2460368.500000000, A.D. 2024-Feb-28 00:00:00.0000,  5.279808139170351E+07, -2.191757807059130E+07, -6.633941028943890E+06,
2460369.500000000, A.D. 2024-Feb-29 00:00:00.0000,  5.345098673226475E+07, -1.778606325127267E+07, -6.356196291772459E+06,
2460370.500000000, A.D. 2024-Mar-01 00:00:00.0000,  5.381327269175227E+07, -1.355802380349120E+07, -6.043906878181530E+06,
2460371.500000000, A.D. 2024-Mar-02 00:00:00.0000,  5.386914843983092E+07, -9.252977022404248E+06, -5.697219375599913E+06,
2460372.500000000, A.D. 2024-Mar-03 00:00:00.0000,  5.360354197110441E+07, -4.892913435504021E+06, -5.316548419402568E+06,
2460373.500000000, A.D. 2024-Mar-04 00:00:00.0000,  5.300246002183046E+07, -5.024441175920581E+05, -4.902621744383447E+06,
2460374.500000000, A.D. 2024-Mar-05 00:00:00.0000,  5.205341621770083E+07,  3.891093682300133E+06, -4.456528087817514E+06,
2460375.500000000, A.D. 2024-Mar-06 00:00:00.0000,  5.074592864478434E+07,  8.257592708152314E+06, -3.979766410363969E+06,
2460376.500000000, A.D. 2024-Mar-07 00:00:00.0000,  4.907208305580989E+07,  1.256421728500284E+07, -3.474294156586321E+06,
2460377.500000000, A.D. 2024-Mar-08 00:00:00.0000,  4.702715093257783E+07,  1.677555653247262E+07, -2.942571424912745E+06,
2460378.500000000, A.D. 2024-Mar-09 00:00:00.0000,  4.461024257536414E+07,  2.085391611664378E+07, -2.387597028896069E+06,
2460379.500000000, A.D. 2024-Mar-10 00:00:00.0000,  4.182496462578715E+07,  2.475977316127126E+07, -1.812931631583106E+06,
2460380.500000000, A.D. 2024-Mar-11 00:00:00.0000,  3.868003986855826E+07,  2.845241246923279E+07, -1.222702603126483E+06,
2460381.500000000, A.D. 2024-Mar-12 00:00:00.0000,  3.518983642407222E+07,  3.189075062011981E+07, -6.215852140011173E+05,
2460382.500000000, A.D. 2024-Mar-13 00:00:00.0000,  3.137474585628177E+07,  3.503433753023434E+07, -1.475546782871708E+04,
2460383.500000000, A.D. 2024-Mar-14 00:00:00.0000,  2.726134802760388E+07,  3.784450353116433E+07,  5.921885179854203E+05,
2460384.500000000, A.D. 2024-Mar-15 00:00:00.0000,  2.288230733235300E+07,  4.028559626599320E+07,  1.193337110448822E+06,
2460385.500000000, A.D. 2024-Mar-16 00:00:00.0000,  1.827596182244909E+07,  4.232622953851865E+07,  1.782608904922809E+06,
2460386.500000000, A.D. 2024-Mar-17 00:00:00.0000,  1.348559337317333E+07,  4.394045047304654E+07,  2.353913049380844E+06,
2460387.500000000, A.D. 2024-Mar-18 00:00:00.0000,  8.558400571281385E+06,  4.510872660214953E+07,  2.901324120286500E+06,
2460388.500000000, A.D. 2024-Mar-19 00:00:00.0000,  3.544231187168579E+06,  4.581866384277709E+07,  3.419257058143364E+06,
2460389.500000000, A.D. 2024-Mar-20 00:00:00.0000, -1.505838709687161E+06,  4.606538988371876E+07,  3.902628826512059E+06,
2460390.500000000, A.D. 2024-Mar-21 00:00:00.0000, -6.540972956999760E+06,  4.585157198413200E+07,  4.346994535239615E+06,
2460391.500000000, A.D. 2024-Mar-22 00:00:00.0000, -1.151198101214283E+07,  4.518707744119363E+07,  4.748648630115964E+06,
2460392.500000000, A.D. 2024-Mar-23 00:00:00.0000, -1.637256323828215E+07,  4.408832171183781E+07,  5.104685842478840E+06,
2460393.500000000, A.D. 2024-Mar-24 00:00:00.0000, -2.108032227424497E+07,  4.257737694285561E+07,  5.413021103580391E+06,
2460394.500000000, A.D. 2024-Mar-25 00:00:00.0000, -2.559749842806126E+07,  4.068092860821055E+07,  5.672371732665427E+06,
2460395.500000000, A.D. 2024-Mar-26 00:00:00.0000, -2.989141917517191E+07,  3.842916945117117E+07,  5.882208278274417E+06,
2460396.500000000, A.D. 2024-Mar-27 00:00:00.0000, -3.393468040734997E+07,  3.585471019978881E+07,  6.042682125572618E+06,
2460397.500000000, A.D. 2024-Mar-28 00:00:00.0000, -3.770509682240842E+07,  3.299156948079611E+07,  6.154538400685858E+06,
2460398.500000000, A.D. 2024-Mar-29 00:00:00.0000, -4.118546978848837E+07,  2.987428528342328E+07,  6.219022066385342E+06,
2460399.500000000, A.D. 2024-Mar-30 00:00:00.0000, -4.436322400873712E+07,  2.653717083703732E+07,  6.237783785355814E+06,
2460400.500000000, A.D. 2024-Mar-31 00:00:00.0000, -4.722996127502841E+07,  2.301372127607092E+07,  6.212790501088303E+06,
2460401.500000000, A.D. 2024-Apr-01 00:00:00.0000, -4.978097278511757E+07,  1.933616511681937E+07,  6.146244052248927E+06,
2460402.500000000, A.D. 2024-Apr-02 00:00:00.0000, -5.201474294899137E+07,  1.553514648707939E+07,  6.040509691665994E+06,
2460403.500000000, A.D. 2024-Apr-03 00:00:00.0000, -5.393246887983885E+07,  1.163951970110184E+07,  5.898055224938625E+06,
2460404.500000000, A.D. 2024-Apr-04 00:00:00.0000, -5.553761185014521E+07,  7.676236321683873E+06,  5.721400639138438E+06,
2460405.500000000, A.D. 2024-Apr-05 00:00:00.0000, -5.683549040402557E+07,  3.670305411405005E+06,  5.513077533453852E+06,
2460406.500000000, A.D. 2024-Apr-06 00:00:00.0000, -5.783291970295091E+07, -3.551905373933034E+05,  5.275597340640241E+06,
2460407.500000000, A.D. 2024-Apr-07 00:00:00.0000, -5.853789796462813E+07, -4.379039102230647E+06,  5.011427183465743E+06,
2460408.500000000, A.D. 2024-Apr-08 00:00:00.0000, -5.895933833523626E+07, -8.381813385141375E+06,  4.722972190318140E+06,
2460409.500000000, A.D. 2024-Apr-09 00:00:00.0000, -5.910684297199956E+07, -1.234576946100082E+07,  4.412563153976741E+06,
2460410.500000000, A.D. 2024-Apr-10 00:00:00.0000, -5.899051526959877E+07, -1.625473362283745E+07,  4.082448522859260E+06,
2460411.500000000, A.D. 2024-Apr-11 00:00:00.0000, -5.862080583328226E+07, -2.009398531270132E+07,  3.734789840201249E+06,
2460412.500000000, A.D. 2024-Apr-12 00:00:00.0000, -5.800838781589399E+07, -2.385014004561161E+07,  3.371659877147146E+06,
2460413.500000000, A.D. 2024-Apr-13 00:00:00.0000, -5.716405746677157E+07, -2.751103536692791E+07,  2.995042830451716E+06,
2460414.500000000, A.D. 2024-Apr-14 00:00:00.0000, -5.609865609366031E+07, -3.106562189365026E+07,  2.606836068778073E+06,
2460415.500000000, A.D. 2024-Apr-15 00:00:00.0000, -5.482301004890359E+07, -3.450386073501239E+07,  2.208853010907374E+06,
2460416.500000000, A.D. 2024-Apr-16 00:00:00.0000, -5.334788577462184E+07, -3.781662802491103E+07,  1.802826804011049E+06,
2460417.500000000, A.D. 2024-Apr-17 00:00:00.0000, -5.168395735104720E+07, -4.099562688952693E+07,  1.390414541133011E+06,
2460418.500000000, A.D. 2024-Apr-18 00:00:00.0000, -4.984178437185864E+07, -4.403330688447512E+07,  9.732018154740687E+05,
2460419.500000000, A.D. 2024-Apr-19 00:00:00.0000, -4.783179831240099E+07, -4.692279073908435E+07,  5.527074565216005E+05,
2460420.500000000, A.D. 2024-Apr-20 00:00:00.0000, -4.566429585841329E+07, -4.965780811835410E+07,  1.303883311271034E+05,
2460421.500000000, A.D. 2024-Apr-21 00:00:00.0000, -4.334943792492706E+07, -5.223263603786541E+07, -2.923558771800660E+05,
2460422.500000000, A.D. 2024-Apr-22 00:00:00.0000, -4.089725331980750E+07, -5.464204552950664E+07, -7.141779736766182E+05,
2460423.500000000, A.D. 2024-Apr-23 00:00:00.0000, -3.831764619744961E+07, -5.688125414566166E+07, -1.133778687404133E+06,
2460424.500000000, A.D. 2024-Apr-24 00:00:00.0000, -3.562040660923206E+07, -5.894588389847884E+07, -1.549902266237769E+06,
2460425.500000000, A.D. 2024-Apr-25 00:00:00.0000, -3.281522359229126E+07, -6.083192425304979E+07, -1.961332252136447E+06,
2460426.500000000, A.D. 2024-Apr-26 00:00:00.0000, -2.991170035060145E+07, -6.253569982445405E+07, -2.366887448878717E+06,
2460427.500000000, A.D. 2024-Apr-27 00:00:00.0000, -2.691937117548292E+07, -6.405384246559382E+07, -2.765418089066822E+06,
2460428.500000000, A.D. 2024-Apr-28 00:00:00.0000, -2.384771982936161E+07, -6.538326747342301E+07, -3.155802203470904E+06,
2460429.500000000, A.D. 2024-Apr-29 00:00:00.0000, -2.070619917930884E+07, -6.652115368416271E+07, -3.536942193547070E+06,
2460430.500000000, A.D. 2024-Apr-30 00:00:00.0000, -1.750425191763786E+07, -6.746492727252698E+07, -3.907761606938977E+06,
2460431.500000000, A.D. 2024-May-01 00:00:00.0000, -1.425133224727600E+07, -6.821224911539894E+07, -4.267202115774866E+06,
2460432.500000000, A.D. 2024-May-02 00:00:00.0000, -1.095692844106020E+07, -6.876100562664491E+07, -4.614220698468320E+06,
2460433.500000000, A.D. 2024-May-03 00:00:00.0000, -7.630586207470410E+06, -6.910930301689990E+07, -4.947787027440581E+06,
2460434.500000000, A.D. 2024-May-04 00:00:00.0000, -4.281932811244971E+06, -6.925546498043804E+07, -5.266881067666698E+06,
2460435.500000000, A.D. 2024-May-05 00:00:00.0000, -9.207019061212132E+05, -6.919803386100125E+07, -5.570490894206576E+06,
2460436.500000000, A.D. 2024-May-06 00:00:00.0000,  2.443240961398358E+06, -6.893577540013082E+07, -5.857610740953226E+06,
2460437.500000000, A.D. 2024-May-07 00:00:00.0000,  5.799872224184106E+06, -6.846768722559026E+07, -6.127239297781147E+06,
2460438.500000000, A.D. 2024-May-08 00:00:00.0000,  9.138983603466824E+06, -6.779301129435751E+07, -6.378378279212575E+06,
2460439.500000000, A.D. 2024-May-09 00:00:00.0000,  1.245015493890959E+07, -6.691125056482049E+07, -6.610031294771582E+06,
2460440.500000000, A.D. 2024-May-10 00:00:00.0000,  1.572272665808817E+07, -6.582219023656176E+07, -6.821203059532389E+06,
2460441.500000000, A.D. 2024-May-11 00:00:00.0000,  1.894577205061729E+07, -6.452592396361423E+07, -7.010898993187338E+06,
2460442.500000000, A.D. 2024-May-12 00:00:00.0000,  2.210806957449067E+07, -6.302288551818278E+07, -7.178125267488290E+06,
2460443.500000000, A.D. 2024-May-13 00:00:00.0000,  2.519807550319648E+07, -6.131388645600854E+07, -7.321889375406802E+06,
2460444.500000000, A.D. 2024-May-14 00:00:00.0000,  2.820389732581076E+07, -5.940016041064508E+07, -7.441201311082501E+06,
2460445.500000000, A.D. 2024-May-15 00:00:00.0000,  3.111326844336504E+07, -5.728341471988310E+07, -7.535075467862159E+06,
2460446.500000000, A.D. 2024-May-16 00:00:00.0000,  3.391352486902110E+07, -5.496589016014799E+07, -7.602533382727798E+06,
2460447.500000000, A.D. 2024-May-17 00:00:00.0000,  3.659158484356062E+07, -5.245042962895869E+07, -7.642607479373261E+06,
2460448.500000000, A.D. 2024-May-18 00:00:00.0000,  3.913393252885234E+07, -4.974055666424720E+07, -7.654345989206098E+06,
2460449.500000000, A.D. 2024-May-19 00:00:00.0000,  4.152660724837634E+07, -4.684056471221053E+07, -7.636819259526404E+06,
2460450.500000000, A.D. 2024-May-20 00:00:00.0000,  4.375520011387387E+07, -4.375561803810698E+07, -7.589127690660154E+06,
2460451.500000000, A.D. 2024-May-21 00:00:00.0000,  4.580486031850528E+07, -4.049186509756697E+07, -7.510411578023858E+06,
2460452.500000000, A.D. 2024-May-22 00:00:00.0000,  4.766031389547411E+07, -3.705656502364210E+07, -7.399863169395600E+06,
2460453.500000000, A.D. 2024-May-23 00:00:00.0000,  4.930589833899622E+07, -3.345822760317850E+07, -7.256741279494885E+06,
2460454.500000000, A.D. 2024-May-24 00:00:00.0000,  5.072561715699265E+07, -2.970676667221176E+07, -7.080388829382643E+06,
2460455.500000000, A.D. 2024-May-25 00:00:00.0000,  5.190321915597335E+07, -2.581366620096627E+07, -6.870253691386780E+06,
2460456.500000000, A.D. 2024-May-26 00:00:00.0000,  5.282230801505739E+07, -2.179215740187633E+07, -6.625913213059107E+06,
2460457.500000000, A.D. 2024-May-27 00:00:00.0000,  5.346648842964382E+07, -1.765740390826463E+07, -6.347102754962040E+06,
2460458.500000000, A.D. 2024-May-28 00:00:00.0000,  5.381955570278791E+07, -1.342669036401334E+07, -6.033748492369195E+06,
2460459.500000000, A.D. 2024-May-29 00:00:00.0000,  5.386573599495397E+07, -9.119607570993423E+06, -5.686004582211690E+06,
2460460.500000000, A.D. 2024-May-30 00:00:00.0000,  5.358998431526832E+07, -4.758224622416856E+06, -5.304294562735870E+06,
2460461.500000000, A.D. 2024-May-31 00:00:00.0000,  5.297834649115153E+07, -3.672352212872617E+05, -4.889356511841028E+06,
2460462.500000000, A.D. 2024-Jun-01 00:00:00.0000,  5.201838946863789E+07,  4.025938249664101E+06, -4.442291020331478E+06,
2460463.500000000, A.D. 2024-Jun-02 00:00:00.0000,  5.069970101161569E+07,  8.391103129361723E+06, -3.964610425434154E+06,
2460464.500000000, A.D. 2024-Jun-03 00:00:00.0000,  4.901445482945536E+07,  1.269534107761127E+07, -3.458287001433257E+06,
2460465.500000000, A.D. 2024-Jun-04 00:00:00.0000,  4.695803010638486E+07,  1.690316513517931E+07, -2.925796949779491E+06,
2460466.500000000, A.D. 2024-Jun-05 00:00:00.0000,  4.452966529466321E+07,  2.097681614212028E+07, -2.370156143470092E+06,
2460467.500000000, A.D. 2024-Jun-06 00:00:00.0000,  4.173311522607496E+07,  2.487672300907158E+07, -1.794942785542666E+06,
2460468.500000000, A.D. 2024-Jun-07 00:00:00.0000,  3.857726903060512E+07,  2.856214472055670E+07, -1.204301621325511E+06,
2460469.500000000, A.D. 2024-Jun-08 00:00:00.0000,  3.507667567434769E+07,  3.199200019698142E+07, -6.029243251891490E+05,
2460470.500000000, A.D. 2024-Jun-09 00:00:00.0000,  3.125191647827609E+07,  3.512587500073133E+07,  3.998600031865761E+03,
2460471.500000000, A.D. 2024-Jun-10 00:00:00.0000,  2.712976251062792E+07,  3.792517222700293E+07,  6.108574386762697E+05,
2460472.500000000, A.D. 2024-Jun-11 00:00:00.0000,  2.274306183950900E+07,  4.035435114361490E+07,  1.211734826981455E+06,
2460473.500000000, A.D. 2024-Jun-12 00:00:00.0000,  1.813031883354044E+07,  4.238217509815110E+07,  1.800546321559565E+06,
2460474.500000000, A.D. 2024-Jun-13 00:00:00.0000,  1.333495460508492E+07,  4.398287470396949E+07,  2.371203291076455E+06,
2460475.500000000, A.D. 2024-Jun-14 00:00:00.0000,  8.404271370846936E+06,  4.513712797503895E+07,  2.917788006509254E+06,
2460476.500000000, A.D. 2024-Jun-15 00:00:00.0000,  3.388178639313368E+06,  4.583276887714232E+07,  3.434728383336268E+06,
2460477.500000000, A.D. 2024-Jun-16 00:00:00.0000, -1.662230921537689E+06,  4.606515973295812E+07,  3.916959041279115E+06,
2460478.500000000, A.D. 2024-Jun-17 00:00:00.0000, -6.696149528019861E+06,  4.583719765215872E+07,  4.360056483761083E+06,
2460479.500000000, A.D. 2024-Jun-18 00:00:00.0000, -1.166445654211467E+07,  4.515896445573855E+07,  4.760339109363012E+06,
2460480.500000000, A.D. 2024-Jun-19 00:00:00.0000, -1.652095759272071E+07,  4.404706610770293E+07,  5.114926885518147E+06,
2460481.500000000, A.D. 2024-Jun-20 00:00:00.0000, -2.122338795459281E+07,  4.252373508714744E+07,  5.421760026184229E+06,
2460482.500000000, A.D. 2024-Jun-21 00:00:00.0000, -2.573413913414158E+07,  4.061578365749338E+07,  5.679580096166972E+06,
2460483.500000000, A.D. 2024-Jun-22 00:00:00.0000, -3.002069968797987E+07,  3.835349709508380E+07,  5.887879997309700E+06,
2460484.500000000, A.D. 2024-Jun-23 00:00:00.0000, -3.405582866510651E+07,  3.576954591718027E+07,  6.046830982740497E+06,
2460485.500000000, A.D. 2024-Jun-24 00:00:00.0000, -3.781749954199769E+07,  3.289797894509122E+07,  6.157195226007223E+06,
2460486.500000000, A.D. 2024-Jun-25 00:00:00.0000, -4.128866319804221E+07,  2.977333892963462E+07,  6.220231808044719E+06,
2460487.500000000, A.D. 2024-Jun-26 00:00:00.0000, -4.445688125103054E+07,  2.642992303836667E+07,  6.237602651517486E+06,
2460488.500000000, A.D. 2024-Jun-27 00:00:00.0000, -4.731387788267679E+07,  2.290119412820268E+07,  6.211283301245460E+06,
2460489.500000000, A.D. 2024-Jun-28 00:00:00.0000, -4.985505138542750E+07,  1.921933651130921E+07,  6.143481818356887E+06,
2460490.500000000, A.D. 2024-Jun-29 00:00:00.0000, -5.207897808505017E+07,  1.541494196408322E+07,  6.036567618782839E+06,
2460491.500000000, A.D. 2024-Jun-30 00:00:00.0000, -5.398693257453429E+07,  1.151680748384057E+07,  5.893010940057432E+06,
2460492.500000000, A.D. 2024-Jul-01 00:00:00.0000, -5.558244031427000E+07,  7.551824923110933E+06,  5.715332785216575E+06,
2460493.500000000, A.D. 2024-Jul-02 00:00:00.0000, -5.687087210824288E+07,  3.544943241353130E+06,  5.506064642085668E+06,
2460494.500000000, A.D. 2024-Jul-03 00:00:00.0000, -5.785908489689656E+07, -4.808140704656767E+05,  5.267716959671835E+06,
2460495.500000000, A.D. 2024-Jul-04 00:00:00.0000, -5.855510963023710E+07, -4.504291423038146E+06,  5.002755223375637E+06,
2460496.500000000, A.D. 2024-Jul-05 00:00:00.0000, -5.896788449853136E+07, -8.506115866325950E+06,  4.713582453855164E+06,
2460497.500000000, A.D. 2024-Jul-06 00:00:00.0000, -5.910703026058987E+07, -1.246859409709653E+07,  4.402527016131969E+06,
2460498.500000000, A.D. 2024-Jul-07 00:00:00.0000, -5.898266358511950E+07, -1.637559947550692E+07,  4.071834731843833E+06,
2460499.500000000, A.D. 2024-Jul-08 00:00:00.0000, -5.860524400317563E+07, -2.021245488528161E+07,  3.723664414075876E+06,
2460500.500000000, A.D. 2024-Jul-09 00:00:00.0000, -5.798545009271462E+07, -2.396581570101017E+07,  3.360086074694069E+06,
2460501.500000000, A.D. 2024-Jul-10 00:00:00.0000, -5.713408075218112E+07, -2.762355586804692E+07,  2.983081178555105E+06,
2460502.500000000, A.D. 2024-Jul-11 00:00:00.0000, -5.606197777600987E+07, -3.117465911855626E+07,  2.594544431859823E+06,
2460503.500000000, A.D. 2024-Jul-12 00:00:00.0000, -5.477996635611586E+07, -3.460911659869137E+07,  2.196286690806584E+06,
2460504.500000000, A.D. 2024-Jul-13 00:00:00.0000, -5.329881055689418E+07, -3.791783162440620E+07,  1.790038661099361E+06,
2460505.500000000, A.D. 2024-Jul-14 00:00:00.0000, -5.162918122004045E+07, -4.109253187843426E+07,  1.377455129454952E+06,
2460506.500000000, A.D. 2024-Jul-15 00:00:00.0000, -4.978163413415331E+07, -4.412568907522626E+07,  9.601195263361819E+05,
2460507.500000000, A.D. 2024-Jul-16 00:00:00.0000, -4.776659664492995E+07, -4.701044592639913E+07,  5.395486662747674E+05,
2460508.500000000, A.D. 2024-Jul-17 00:00:00.0000, -4.559436118228403E+07, -4.974055011407277E+07,  1.171975499418266E+05,
2460509.500000000, A.D. 2024-Jul-18 00:00:00.0000, -4.327508444157422E+07, -5.231029490558465E+07, -3.055358579112217E+05,
2460510.500000000, A.D. 2024-Jul-19 00:00:00.0000, -4.081879117985376E+07, -5.471446600666300E+07, -7.273059370228797E+05,
2460511.500000000, A.D. 2024-Jul-20 00:00:00.0000, -3.823538177811305E+07, -5.694829424064695E+07, -1.146814850875448E+06,
2460512.500000000, A.D. 2024-Jul-21 00:00:00.0000, -3.553464288071368E+07, -5.900741365081672E+07, -1.562808146883164E+06,
2460513.500000000, A.D. 2024-Jul-22 00:00:00.0000, -3.272626055742237E+07, -6.088782464545532E+07, -1.974070537298404E+06,
2460514.500000000, A.D. 2024-Jul-23 00:00:00.0000, -2.981983554522991E+07, -6.258586183662352E+07, -2.379421872930199E+06,
2460515.500000000, A.D. 2024-Jul-24 00:00:00.0000, -2.682490021972393E+07, -6.409816626075031E+07, -2.777713316310730E+06,
2460516.500000000, A.D. 2024-Jul-25 00:00:00.0000, -2.375093702201355E+07, -6.542166170992009E+07, -3.167823717286013E+06,
2460517.500000000, A.D. 2024-Jul-26 00:00:00.0000, -2.060739812950693E+07, -6.655353494578820E+07, -3.548656191810735E+06,
2460518.500000000, A.D. 2024-Jul-27 00:00:00.0000, -1.740372620924405E+07, -6.749121961253063E+07, -3.919134903738320E+06,
2460519.500000000, A.D. 2024-Jul-28 00:00:00.0000, -1.414937613262882E+07, -6.823238371068227E+07, -4.278202049430173E+06,
2460520.500000000, A.D. 2024-Jul-29 00:00:00.0000, -1.085383756156725E+07, -6.877492053999588E+07, -4.624815045931023E+06,
2460521.500000000, A.D. 2024-Jul-30 00:00:00.0000, -7.526658339143526E+06, -6.911694306663555E+07, -4.957943925192412E+06,
2460522.500000000, A.D. 2024-Jul-31 00:00:00.0000, -4.177468633667284E+06, -6.925678171834062E+07, -5.276568939335056E+06,
2460523.500000000, A.D. 2024-Aug-01 00:00:00.0000, -8.160057935021298E+05, -6.919298566101208E+07, -5.579678385225132E+06,
2460524.500000000, A.D. 2024-Aug-02 00:00:00.0000,  2.547860128487033E+06, -6.892432766191261E+07, -5.866266660737127E+06,
2460525.500000000, A.D. 2024-Aug-03 00:00:00.0000,  5.904100228105500E+06, -6.844981269879852E+07, -6.135332570056319E+06,
2460526.500000000, A.D. 2024-Aug-04 00:00:00.0000,  9.242500042145753E+06, -6.776869053128676E+07, -6.385877901341602E+06,
2460527.500000000, A.D. 2024-Aug-05 00:00:00.0000,  1.255263236498038E+07, -6.688047251102455E+07, -6.616906307159279E+06,
2460528.500000000, A.D. 2024-Aug-06 00:00:00.0000,  1.582382970902084E+07, -6.578495297109500E+07, -6.827422526478525E+06,
2460529.500000000, A.D. 2024-Aug-07 00:00:00.0000,  1.904515657598715E+07, -6.448223560270298E+07, -7.016431996887788E+06,
2460530.500000000, A.D. 2024-Aug-08 00:00:00.0000,  2.220538176879768E+07, -6.297276529840230E+07, -7.182940917277262E+06,
2460531.500000000, A.D. 2024-Aug-09 00:00:00.0000,  2.529295105552815E+07, -6.125736601538417E+07, -7.325956834789358E+06,
2460532.500000000, A.D. 2024-Aug-10 00:00:00.0000,  2.829596060131400E+07, -5.933728528846680E+07, -7.444489845637225E+06,
2460533.500000000, A.D. 2024-Aug-11 00:00:00.0000,  3.120213171611109E+07, -5.721424609833853E+07, -7.537554517705683E+06,
2460534.500000000, A.D. 2024-Aug-12 00:00:00.0000,  3.399878763160595E+07, -5.489050687301245E+07, -7.604172663934231E+06,
2460535.500000000, A.D. 2024-Aug-13 00:00:00.0000,  3.667283322590026E+07, -5.236893046434363E+07, -7.643377119535975E+06,
2460536.500000000, A.D. 2024-Aug-14 00:00:00.0000,  3.921073886734921E+07, -4.965306298952818E+07, -7.654216703217033E+06,
2460537.500000000, A.D. 2024-Aug-15 00:00:00.0000,  4.159852985720795E+07, -4.674722344935217E+07, -7.635762572621189E+06,
2460538.500000000, A.D. 2024-Aug-16 00:00:00.0000,  4.382178332283613E+07, -4.365660501614962E+07, -7.587116216816565E+06,
2460539.500000000, A.D. 2024-Aug-17 00:00:00.0000,  4.586563485684940E+07, -4.038738880533347E+07, -7.507419362868439E+06,
2460540.500000000, A.D. 2024-Aug-18 00:00:00.0000,  4.771479771863291E+07, -3.694687077883422E+07, -7.395866107804876E+06,
2460541.500000000, A.D. 2024-Aug-19 00:00:00.0000,  4.935359801496981E+07, -3.334360214276212E+07, -7.251717618973393E+06,
2460542.500000000, A.D. 2024-Aug-20 00:00:00.0000,  5.076602995113973E+07, -2.958754315184195E+07, -7.074319770908512E+06,
2460543.500000000, A.D. 2024-Aug-21 00:00:00.0000,  5.193583597627916E+07, -2.569022956636222E+07, -6.863124099520429E+06,
2460544.500000000, A.D. 2024-Aug-22 00:00:00.0000,  5.284661740321625E+07, -2.166495006042682E+07, -6.617712446411411E+06,
2460545.500000000, A.D. 2024-Aug-23 00:00:00.0000,  5.348198180416039E+07, -1.752693158246212E+07, -6.337825626215043E+06,
2460546.500000000, A.D. 2024-Aug-24 00:00:00.0000,  5.382573407516959E+07, -1.329352794738596E+07, -6.023396363425546E+06,
2460547.500000000, A.D. 2024-Aug-25 00:00:00.0000,  5.386211838373477E+07, -8.984404730344964E+06, -5.674586594103409E+06,
2460548.500000000, A.D. 2024-Aug-26 00:00:00.0000,  5.357611806797253E+07, -4.621710796926087E+06, -5.291828990958206E+06,
2460549.500000000, A.D. 2024-Aug-27 00:00:00.0000,  5.295381968229165E+07, -2.302235611248440E+05, -4.875872225104956E+06,
2460550.500000000, A.D. 2024-Aug-28 00:00:00.0000,  5.198284546167073E+07,  4.162548579673518E+06, -4.427829003800570E+06,
2460551.500000000, A.D. 2024-Aug-29 00:00:00.0000,  5.065285514301280E+07,  8.526326971219417E+06, -3.949225308151116E+06,
2460552.500000000, A.D. 2024-Aug-30 00:00:00.0000,  4.895611298363876E+07,  1.282811041371518E+07, -3.442048502361226E+06,
2460553.500000000, A.D. 2024-Aug-31 00:00:00.0000,  4.688810869602922E+07,  1.703233617329702E+07, -2.908791129287403E+06,
2460554.500000000, A.D. 2024-Sep-01 00:00:00.0000,  4.444821184624045E+07,  2.110118116617060E+07, -2.352486320278202E+06,
2460555.500000000, A.D. 2024-Sep-02 00:00:00.0000,  4.164032841541146E+07,  2.499502767087565E+07, -1.776729957970747E+06,
2460556.500000000, A.D. 2024-Sep-03 00:00:00.0000,  3.847351665815787E+07,  2.867311115990020E+07, -1.185684222669156E+06,
2460557.500000000, A.D. 2024-Sep-04 00:00:00.0000,  3.496250877819203E+07,  3.209435592100038E+07, -5.840571536263358E+05,
2460558.500000000, A.D. 2024-Sep-05 00:00:00.0000,  3.112807763623742E+07,  3.521838683749840E+07,  2.294639963923022E+04,
2460559.500000000, A.D. 2024-Sep-06 00:00:00.0000,  2.699718646827272E+07,  3.800668394328561E+07,  6.297053965948839E+05,
